order_id,order_date,sku_id,category,channel,city,units_ordered,units_fulfilled,units_returned,selling_price_inr,gross_revenue_inr,commission_pct,commission_inr,net_revenue_inr,fulfillment_rate,fulfillment_status
ORD000732,2023-07-09,SKU004,Staples,Modern Trade,Bengaluru,363,313,6,377.44,118138.72,0.1,11813.87,106324.85,0.8649,Partial
ORD002225,2023-07-09,SKU042,Household,Flipkart,Hyderabad,53,48,2,142.84,6856.32,0.15,1028.45,5827.87,0.9085,Partial
ORD001919,2023-07-09,SKU017,Personal Care,Flipkart,Mumbai,29,26,1,617.3,16049.8,0.15,2407.47,13642.33,0.9293,Partial
ORD001636,2023-07-10,SKU033,Beverages,Flipkart,Mumbai,21,20,0,617.04,12340.8,0.15,1851.12,10489.68,0.9655,Partial
ORD000034,2023-07-10,SKU037,Beverages,Own Website,Bengaluru,18,17,0,189.18,3216.06,0.02,64.32,3151.74,0.9849,Partial
ORD000878,2023-07-10,SKU018,Personal Care,Own Website,Mumbai,16,15,0,313.71,4705.65,0.02,94.11,4611.54,0.9839,Partial
ORD000289,2023-07-10,SKU001,Staples,Amazon,Mumbai,43,42,0,329.76,13849.92,0.18,2492.99,11356.93,0.9786,Partial
ORD002513,2023-07-10,SKU025,Snacks,Flipkart,Chennai,51,48,1,305.53,14665.44,0.15,2199.82,12465.62,0.9456,Partial
ORD002081,2023-07-11,SKU050,Household,Own Website,Bengaluru,16,15,0,217.14,3257.1,0.02,65.14,3191.96,0.9936,Partial
ORD001522,2023-07-11,SKU011,Personal Care,Amazon,Bengaluru,10,9,0,709.94,6389.46,0.18,1150.1,5239.36,0.9706,Partial
ORD000285,2023-07-12,SKU009,Staples,Flipkart,Bengaluru,61,59,1,152.97,9025.23,0.15,1353.78,7671.45,0.9796,Partial
ORD000523,2023-07-12,SKU046,Household,Amazon,Mumbai,24,23,1,290.1,6672.3,0.18,1201.01,5471.29,0.9909,Partial
ORD001662,2023-07-12,SKU031,Beverages,Flipkart,Mumbai,36,35,1,433.59,15175.65,0.15,2276.35,12899.3,0.9834,Partial
ORD001089,2023-07-13,SKU026,Snacks,Modern Trade,Jaipur,399,350,10,359.69,125891.5,0.1,12589.15,113302.35,0.8797,Partial
ORD000121,2023-07-14,SKU018,Personal Care,Flipkart,Kolkata,34,33,1,313.71,10352.43,0.15,1552.86,8799.57,0.9949,Partial
ORD001299,2023-07-14,SKU031,Beverages,Modern Trade,Jaipur,497,438,17,433.59,189912.42,0.1,18991.24,170921.18,0.8826,Partial
ORD000656,2023-07-14,SKU009,Staples,Amazon,Delhi,34,31,0,152.97,4742.07,0.18,853.57,3888.5,0.941,Partial
ORD000046,2023-07-14,SKU027,Snacks,Flipkart,Kolkata,52,49,1,299.97,14698.53,0.15,2204.78,12493.75,0.957,Partial
ORD000392,2023-07-14,SKU041,Household,Amazon,Ahmedabad,59,55,2,190.11,10456.05,0.18,1882.09,8573.96,0.944,Partial
ORD002421,2023-07-14,SKU011,Personal Care,Amazon,Chennai,52,48,2,709.94,34077.12,0.18,6133.88,27943.24,0.9361,Partial
ORD002496,2023-07-15,SKU040,Beverages,Amazon,Hyderabad,58,56,2,280.51,15708.56,0.18,2827.54,12881.02,0.9686,Partial
ORD001409,2023-07-16,SKU001,Staples,Flipkart,Nagpur,43,40,0,329.76,13190.4,0.15,1978.56,11211.84,0.9504,Partial
ORD001810,2023-07-16,SKU019,Personal Care,Own Website,Kochi,18,17,1,315.95,5371.15,0.02,107.42,5263.73,0.9733,Partial
ORD002231,2023-07-17,SKU020,Personal Care,Modern Trade,Lucknow,457,415,24,591.63,245526.45,0.1,24552.65,220973.8,0.9084,Partial
ORD001868,2023-07-17,SKU041,Household,Amazon,Mumbai,5,4,0,190.11,760.44,0.18,136.88,623.56,0.9428,Partial
ORD002292,2023-07-17,SKU023,Snacks,Amazon,Mumbai,72,67,2,377.41,25286.47,0.18,4551.56,20734.91,0.942,Partial
ORD002480,2023-07-17,SKU028,Snacks,Amazon,Hyderabad,12,11,0,487.67,5364.37,0.18,965.59,4398.78,0.9987,Partial
ORD001120,2023-07-17,SKU021,Snacks,Own Website,Bengaluru,4,3,0,205.54,616.62,0.02,12.33,604.29,0.9973,Partial
ORD002406,2023-07-17,SKU042,Household,Flipkart,Mumbai,29,28,1,142.84,3999.52,0.15,599.93,3399.59,0.989,Partial
ORD001698,2023-07-17,SKU036,Beverages,Flipkart,Hyderabad,33,31,1,357.08,11069.48,0.15,1660.42,9409.06,0.956,Partial
ORD002377,2023-07-18,SKU047,Household,Amazon,Bengaluru,83,80,4,151.23,12098.4,0.18,2177.71,9920.69,0.9759,Partial
ORD001272,2023-07-18,SKU016,Personal Care,Amazon,Chennai,4,3,0,630.07,1890.21,0.18,340.24,1549.97,0.9253,Partial
ORD000850,2023-07-18,SKU045,Household,Flipkart,Mumbai,8,7,0,172.4,1206.8,0.15,181.02,1025.78,0.9162,Partial
ORD000825,2023-07-18,SKU011,Personal Care,Amazon,Pune,30,29,1,709.94,20588.26,0.18,3705.89,16882.37,0.9838,Partial
ORD000674,2023-07-18,SKU021,Snacks,Own Website,Nagpur,21,20,0,205.54,4110.8,0.02,82.22,4028.58,0.9874,Partial
ORD000932,2023-07-19,SKU003,Staples,Own Website,Hyderabad,18,17,0,126.79,2155.43,0.02,43.11,2112.32,0.9504,Partial
ORD000607,2023-07-19,SKU015,Personal Care,Own Website,Bengaluru,11,10,0,464.63,4646.3,0.02,92.93,4553.37,0.9843,Partial
ORD001449,2023-07-19,SKU006,Staples,Amazon,Hyderabad,55,50,1,388.68,19434.0,0.18,3498.12,15935.88,0.9206,Partial
ORD002111,2023-07-19,SKU012,Personal Care,Amazon,Mumbai,33,32,1,363.72,11639.04,0.18,2095.03,9544.01,0.9919,Partial
ORD000378,2023-07-20,SKU034,Beverages,Modern Trade,Lucknow,393,358,14,208.36,74592.88,0.1,7459.29,67133.59,0.9127,Partial
ORD001808,2023-07-20,SKU023,Snacks,Flipkart,Delhi,40,36,1,377.41,13586.76,0.15,2038.01,11548.75,0.9054,Partial
ORD000068,2023-07-21,SKU002,Staples,Flipkart,Mumbai,42,40,0,164.7,6588.0,0.15,988.2,5599.8,0.962,Partial
ORD000497,2023-07-21,SKU042,Household,Modern Trade,Delhi,317,295,14,142.84,42137.8,0.1,4213.78,37924.02,0.9321,Partial
ORD000390,2023-07-22,SKU048,Household,Own Website,Jaipur,6,5,0,166.91,834.55,0.02,16.69,817.86,0.954,Partial
ORD001847,2023-07-22,SKU041,Household,Amazon,Kolkata,77,76,3,190.11,14448.36,0.18,2600.7,11847.66,0.997,Partial
ORD002142,2023-07-22,SKU042,Household,Flipkart,Surat,4,3,0,142.84,428.52,0.15,64.28,364.24,0.9861,Partial
ORD001184,2023-07-23,SKU015,Personal Care,Flipkart,Mumbai,20,19,1,464.63,8827.97,0.15,1324.2,7503.77,0.9719,Partial
ORD002129,2023-07-23,SKU006,Staples,Amazon,Bengaluru,80,78,1,388.68,30317.04,0.18,5457.07,24859.97,0.9789,Partial
ORD001962,2023-07-23,SKU036,Beverages,Flipkart,Lucknow,29,27,1,357.08,9641.16,0.15,1446.17,8194.99,0.945,Partial
ORD001809,2023-07-24,SKU015,Personal Care,Amazon,Ahmedabad,27,25,1,464.63,11615.75,0.18,2090.84,9524.91,0.9349,Partial
ORD000974,2023-07-24,SKU045,Household,Flipkart,Mumbai,66,61,3,172.4,10516.4,0.15,1577.46,8938.94,0.9372,Partial
ORD002587,2023-07-24,SKU044,Household,Amazon,Delhi,18,16,0,143.81,2300.96,0.18,414.17,1886.79,0.9273,Partial
ORD000304,2023-07-24,SKU014,Personal Care,Amazon,Bengaluru,37,35,2,476.88,16690.8,0.18,3004.34,13686.46,0.9647,Partial
ORD000177,2023-07-24,SKU023,Snacks,Amazon,Delhi,32,30,0,377.41,11322.3,0.18,2038.01,9284.29,0.9537,Partial
ORD000788,2023-07-25,SKU022,Snacks,Amazon,Mumbai,30,27,0,414.2,11183.4,0.18,2013.01,9170.39,0.9226,Partial
ORD002533,2023-07-25,SKU037,Beverages,Flipkart,Delhi,47,43,1,189.18,8134.74,0.15,1220.21,6914.53,0.9321,Partial
ORD000804,2023-07-25,SKU027,Snacks,Own Website,Ahmedabad,5,4,0,299.97,1199.88,0.02,24.0,1175.88,0.9528,Partial
ORD001735,2023-07-25,SKU018,Personal Care,Flipkart,Mumbai,25,24,1,313.71,7529.04,0.15,1129.36,6399.68,0.9711,Partial
ORD002392,2023-07-25,SKU031,Beverages,Amazon,Delhi,8,7,0,433.59,3035.13,0.18,546.32,2488.81,0.9716,Partial
ORD001487,2023-07-26,SKU004,Staples,Modern Trade,Bengaluru,61,55,1,377.44,20759.2,0.1,2075.92,18683.28,0.9065,Partial
ORD002098,2023-07-26,SKU022,Snacks,Flipkart,Hyderabad,55,49,1,414.2,20295.8,0.15,3044.37,17251.43,0.9012,Partial
ORD002415,2023-07-26,SKU045,Household,Own Website,Chennai,1,0,0,172.4,0.0,0.02,0.0,0.0,0.9558,Stockout
ORD000384,2023-07-26,SKU007,Staples,Amazon,Hyderabad,42,40,0,166.2,6648.0,0.18,1196.64,5451.36,0.9706,Partial
ORD001858,2023-07-27,SKU017,Personal Care,Amazon,Kolkata,26,23,1,617.3,14197.9,0.18,2555.62,11642.28,0.9221,Partial
ORD001269,2023-07-28,SKU050,Household,Modern Trade,Pune,137,133,6,217.14,28879.62,0.1,2887.96,25991.66,0.9728,Partial
ORD001121,2023-07-28,SKU026,Snacks,Flipkart,Hyderabad,61,55,1,359.69,19782.95,0.15,2967.44,16815.51,0.9151,Partial
ORD002427,2023-07-28,SKU011,Personal Care,Flipkart,Mumbai,11,10,0,709.94,7099.4,0.15,1064.91,6034.49,0.9341,Partial
ORD000882,2023-07-28,SKU038,Beverages,Amazon,Bengaluru,21,19,0,365.85,6951.15,0.18,1251.21,5699.94,0.9221,Partial
ORD002456,2023-07-29,SKU021,Snacks,Amazon,Ahmedabad,13,11,0,205.54,2260.94,0.18,406.97,1853.97,0.9209,Partial
ORD002048,2023-07-29,SKU050,Household,Flipkart,Mumbai,11,10,0,217.14,2171.4,0.15,325.71,1845.69,0.9105,Partial
ORD000228,2023-07-29,SKU026,Snacks,Own Website,Hyderabad,11,10,0,359.69,3596.9,0.02,71.94,3524.96,0.9906,Partial
ORD000868,2023-07-29,SKU025,Snacks,Flipkart,Mumbai,11,10,0,305.53,3055.3,0.15,458.3,2597.0,0.9784,Partial
ORD000391,2023-07-30,SKU005,Staples,Amazon,Bengaluru,34,32,0,225.23,7207.36,0.18,1297.32,5910.04,0.9687,Partial
ORD000543,2023-07-30,SKU008,Staples,Own Website,Pune,7,6,0,483.06,2898.36,0.02,57.97,2840.39,0.9722,Partial
ORD001668,2023-07-31,SKU042,Household,Flipkart,Mumbai,46,45,2,142.84,6427.8,0.15,964.17,5463.63,0.9817,Partial
ORD002460,2023-07-31,SKU006,Staples,Amazon,Surat,68,65,1,388.68,25264.2,0.18,4547.56,20716.64,0.9688,Partial
ORD000358,2023-07-31,SKU049,Household,Amazon,Chennai,44,40,2,141.9,5676.0,0.18,1021.68,4654.32,0.93,Partial
ORD001304,2023-07-31,SKU041,Household,Modern Trade,Delhi,259,252,12,190.11,47907.72,0.1,4790.77,43116.95,0.9732,Partial
ORD001324,2023-08-01,SKU043,Household,Flipkart,Chennai,34,33,1,334.12,11025.96,0.15,1653.89,9372.07,0.9728,Partial
ORD000956,2023-08-01,SKU042,Household,Flipkart,Bengaluru,32,30,1,142.84,4285.2,0.15,642.78,3642.42,0.9635,Partial
ORD001423,2023-08-01,SKU039,Beverages,Amazon,Kolkata,33,32,1,645.14,20644.48,0.18,3716.01,16928.47,0.9882,Partial
ORD001515,2023-08-01,SKU043,Household,Flipkart,Delhi,45,40,2,334.12,13364.8,0.15,2004.72,11360.08,0.9033,Partial
ORD002378,2023-08-01,SKU020,Personal Care,Own Website,Kolkata,4,3,0,591.63,1774.89,0.02,35.5,1739.39,0.9832,Partial
ORD001187,2023-08-01,SKU008,Staples,Amazon,Bengaluru,75,70,1,483.06,33814.2,0.18,6086.56,27727.64,0.9395,Partial
ORD001388,2023-08-02,SKU045,Household,Flipkart,Bhopal,57,52,2,172.4,8964.8,0.15,1344.72,7620.08,0.925,Partial
ORD001139,2023-08-02,SKU047,Household,Amazon,Chandigarh,53,51,2,151.23,7712.73,0.18,1388.29,6324.44,0.9745,Partial
ORD000995,2023-08-02,SKU021,Snacks,Amazon,Jaipur,72,67,2,205.54,13771.18,0.18,2478.81,11292.37,0.9373,Partial
ORD001464,2023-08-02,SKU035,Beverages,Flipkart,Delhi,5,4,0,689.23,2756.92,0.15,413.54,2343.38,0.9227,Partial
ORD001777,2023-08-03,SKU010,Staples,Own Website,Bengaluru,1,0,0,382.98,0.0,0.02,0.0,0.0,0.976,Stockout
ORD000243,2023-08-03,SKU044,Household,Flipkart,Bengaluru,44,40,2,143.81,5752.4,0.15,862.86,4889.54,0.9104,Partial
ORD001426,2023-08-04,SKU023,Snacks,Flipkart,Chennai,25,23,0,377.41,8680.43,0.15,1302.06,7378.37,0.9357,Partial
ORD000888,2023-08-04,SKU027,Snacks,Flipkart,Hyderabad,32,29,0,299.97,8699.13,0.15,1304.87,7394.26,0.9106,Partial
ORD000091,2023-08-04,SKU039,Beverages,Flipkart,Jaipur,48,47,1,645.14,30321.58,0.15,4548.24,25773.34,0.9966,Partial
ORD001123,2023-08-04,SKU021,Snacks,Modern Trade,Hyderabad,147,136,4,205.54,27953.44,0.1,2795.34,25158.1,0.9299,Partial
ORD002581,2023-08-05,SKU036,Beverages,Amazon,Chennai,39,37,1,357.08,13211.96,0.18,2378.15,10833.81,0.9719,Partial
ORD001705,2023-08-05,SKU032,Beverages,Modern Trade,Mumbai,463,415,16,242.42,100604.3,0.1,10060.43,90543.87,0.8973,Partial
ORD002545,2023-08-05,SKU026,Snacks,Flipkart,Jaipur,59,55,1,359.69,19782.95,0.15,2967.44,16815.51,0.9472,Partial
ORD001747,2023-08-05,SKU007,Staples,Flipkart,Mumbai,62,56,1,166.2,9307.2,0.15,1396.08,7911.12,0.9122,Partial
ORD000363,2023-08-05,SKU018,Personal Care,Modern Trade,Ahmedabad,357,340,20,313.71,106661.4,0.1,10666.14,95995.26,0.9541,Partial
ORD001681,2023-08-06,SKU029,Snacks,Own Website,Bengaluru,12,11,0,405.47,4460.17,0.02,89.2,4370.97,0.9594,Partial
ORD002024,2023-08-06,SKU028,Snacks,Amazon,Mumbai,63,58,1,487.67,28284.86,0.18,5091.27,23193.59,0.9253,Partial
ORD000650,2023-08-07,SKU016,Personal Care,Flipkart,Chennai,15,13,0,630.07,8190.91,0.15,1228.64,6962.27,0.9144,Partial
ORD000519,2023-08-08,SKU042,Household,Flipkart,Mumbai,25,23,1,142.84,3285.32,0.15,492.8,2792.52,0.9585,Partial
ORD002311,2023-08-09,SKU021,Snacks,Flipkart,Delhi,25,22,0,205.54,4521.88,0.15,678.28,3843.6,0.9191,Partial
ORD001877,2023-08-09,SKU002,Staples,Amazon,Mumbai,67,63,1,164.7,10376.1,0.18,1867.7,8508.4,0.9418,Partial
ORD001526,2023-08-10,SKU009,Staples,Flipkart,Delhi,38,36,0,152.97,5506.92,0.15,826.04,4680.88,0.9674,Partial
ORD000910,2023-08-10,SKU007,Staples,Flipkart,Chennai,12,11,0,166.2,1828.2,0.15,274.23,1553.97,0.9393,Partial
ORD002411,2023-08-10,SKU049,Household,Own Website,Chennai,21,20,1,141.9,2838.0,0.02,56.76,2781.24,0.9527,Partial
ORD000950,2023-08-11,SKU040,Beverages,Flipkart,Mumbai,6,5,0,280.51,1402.55,0.15,210.38,1192.17,0.9923,Partial
ORD002070,2023-08-11,SKU013,Personal Care,Amazon,Chennai,66,63,3,411.63,25932.69,0.18,4667.88,21264.81,0.9585,Partial
ORD002112,2023-08-11,SKU031,Beverages,Amazon,Nagpur,21,20,0,433.59,8671.8,0.18,1560.92,7110.88,0.9703,Partial
ORD000128,2023-08-11,SKU029,Snacks,Amazon,Jaipur,33,32,0,405.47,12975.04,0.18,2335.51,10639.53,0.999,Partial
ORD002388,2023-08-11,SKU050,Household,Flipkart,Bengaluru,39,38,1,217.14,8251.32,0.15,1237.7,7013.62,0.9961,Partial
ORD000972,2023-08-12,SKU037,Beverages,Amazon,Hyderabad,6,5,0,189.18,945.9,0.18,170.26,775.64,0.948,Partial
ORD002559,2023-08-12,SKU047,Household,Amazon,Hyderabad,6,5,0,151.23,756.15,0.18,136.11,620.04,0.9619,Partial
ORD002206,2023-08-12,SKU040,Beverages,Amazon,Kolkata,32,31,1,280.51,8695.81,0.18,1565.25,7130.56,0.9747,Partial
ORD000439,2023-08-12,SKU046,Household,Flipkart,Chennai,28,26,1,290.1,7542.6,0.15,1131.39,6411.21,0.9548,Partial
ORD002054,2023-08-12,SKU035,Beverages,Flipkart,Pune,13,12,0,689.23,8270.76,0.15,1240.61,7030.15,0.9469,Partial
ORD001506,2023-08-12,SKU044,Household,Flipkart,Mumbai,42,39,1,143.81,5608.59,0.15,841.29,4767.3,0.9372,Partial
ORD000171,2023-08-13,SKU035,Beverages,Flipkart,Surat,7,6,0,689.23,4135.38,0.15,620.31,3515.07,0.9223,Partial
ORD002529,2023-08-13,SKU034,Beverages,Amazon,Chennai,7,6,0,208.36,1250.16,0.18,225.03,1025.13,0.954,Partial
ORD000737,2023-08-13,SKU016,Personal Care,Amazon,Mumbai,74,69,4,630.07,43474.83,0.18,7825.47,35649.36,0.9356,Partial
ORD000969,2023-08-14,SKU011,Personal Care,Amazon,Mumbai,62,57,3,709.94,40466.58,0.18,7283.98,33182.6,0.9352,Partial
ORD002401,2023-08-14,SKU015,Personal Care,Flipkart,Mumbai,54,51,3,464.63,23696.13,0.15,3554.42,20141.71,0.959,Partial
ORD001046,2023-08-14,SKU019,Personal Care,Amazon,Chandigarh,39,36,2,315.95,11374.2,0.18,2047.36,9326.84,0.9341,Partial
ORD002425,2023-08-14,SKU009,Staples,Own Website,Delhi,12,11,0,152.97,1682.67,0.02,33.65,1649.02,0.988,Partial
ORD000918,2023-08-14,SKU024,Snacks,Amazon,Chennai,81,78,2,312.26,24356.28,0.18,4384.13,19972.15,0.9692,Partial
ORD002472,2023-08-14,SKU008,Staples,Flipkart,Chennai,26,25,0,483.06,12076.5,0.15,1811.48,10265.02,0.9854,Partial
ORD000361,2023-08-14,SKU011,Personal Care,Modern Trade,Mumbai,434,407,24,709.94,288945.58,0.1,28894.56,260051.02,0.94,Partial
ORD002326,2023-08-14,SKU040,Beverages,Own Website,Hyderabad,17,16,0,280.51,4488.16,0.02,89.76,4398.4,0.9999,Partial
ORD001918,2023-08-15,SKU004,Staples,Amazon,Delhi,75,71,1,377.44,26798.24,0.18,4823.68,21974.56,0.954,Partial
ORD000865,2023-08-15,SKU037,Beverages,Amazon,Mumbai,75,72,2,189.18,13620.96,0.18,2451.77,11169.19,0.9655,Partial
ORD002374,2023-08-15,SKU040,Beverages,Amazon,Mumbai,29,28,1,280.51,7854.28,0.18,1413.77,6440.51,0.9893,Partial
ORD001405,2023-08-15,SKU048,Household,Amazon,Delhi,34,33,1,166.91,5508.03,0.18,991.45,4516.58,0.9974,Partial
ORD000700,2023-08-15,SKU039,Beverages,Amazon,Pune,36,34,1,645.14,21934.76,0.18,3948.26,17986.5,0.9514,Partial
ORD002384,2023-08-16,SKU049,Household,Own Website,Pune,9,8,0,141.9,1135.2,0.02,22.7,1112.5,0.9858,Partial
ORD002448,2023-08-17,SKU039,Beverages,Amazon,Jaipur,66,60,2,645.14,38708.4,0.18,6967.51,31740.89,0.9223,Partial
ORD000005,2023-08-18,SKU036,Beverages,Flipkart,Pune,45,40,1,357.08,14283.2,0.15,2142.48,12140.72,0.9032,Partial
ORD000849,2023-08-18,SKU005,Staples,Amazon,Hyderabad,25,23,0,225.23,5180.29,0.18,932.45,4247.84,0.9399,Partial
ORD002476,2023-08-19,SKU042,Household,Flipkart,Ahmedabad,9,8,0,142.84,1142.72,0.15,171.41,971.31,0.9338,Partial
ORD000709,2023-08-19,SKU032,Beverages,Own Website,Chennai,1,0,0,242.42,0.0,0.02,0.0,0.0,0.9738,Stockout
ORD000355,2023-08-19,SKU031,Beverages,Modern Trade,Delhi,250,216,8,433.59,93655.44,0.1,9365.54,84289.9,0.8653,Partial
ORD002371,2023-08-19,SKU016,Personal Care,Amazon,Mumbai,28,26,1,630.07,16381.82,0.18,2948.73,13433.09,0.9479,Partial
ORD000620,2023-08-19,SKU034,Beverages,Amazon,Hyderabad,17,16,0,208.36,3333.76,0.18,600.08,2733.68,0.9502,Partial
ORD000730,2023-08-19,SKU026,Snacks,Flipkart,Kolkata,38,37,1,359.69,13308.53,0.15,1996.28,11312.25,0.9908,Partial
ORD002049,2023-08-20,SKU048,Household,Amazon,Kolkata,56,53,2,166.91,8846.23,0.18,1592.32,7253.91,0.9501,Partial
ORD000275,2023-08-20,SKU043,Household,Amazon,Delhi,44,41,2,334.12,13698.92,0.18,2465.81,11233.11,0.9506,Partial
ORD000854,2023-08-20,SKU009,Staples,Flipkart,Mumbai,31,29,0,152.97,4436.13,0.15,665.42,3770.71,0.9369,Partial
ORD001867,2023-08-20,SKU033,Beverages,Amazon,Delhi,5,4,0,617.04,2468.16,0.18,444.27,2023.89,0.9825,Partial
ORD002219,2023-08-20,SKU040,Beverages,Modern Trade,Chennai,350,328,13,280.51,92007.28,0.1,9200.73,82806.55,0.9388,Partial
ORD001787,2023-08-20,SKU021,Snacks,Amazon,Surat,60,56,1,205.54,11510.24,0.18,2071.84,9438.4,0.9464,Partial
ORD000088,2023-08-20,SKU024,Snacks,Amazon,Bengaluru,37,34,1,312.26,10616.84,0.18,1911.03,8705.81,0.9452,Partial
ORD001833,2023-08-20,SKU004,Staples,Modern Trade,Lucknow,123,106,2,377.44,40008.64,0.1,4000.86,36007.78,0.8636,Partial
ORD000686,2023-08-20,SKU014,Personal Care,Own Website,Kolkata,15,14,0,476.88,6676.32,0.02,133.53,6542.79,0.9896,Partial
ORD001545,2023-08-21,SKU005,Staples,Amazon,Bengaluru,4,3,0,225.23,675.69,0.18,121.62,554.07,0.9624,Partial
ORD001948,2023-08-21,SKU047,Household,Flipkart,Bengaluru,39,37,1,151.23,5595.51,0.15,839.33,4756.18,0.9586,Partial
ORD000145,2023-08-21,SKU009,Staples,Modern Trade,Pune,450,399,7,152.97,61035.03,0.1,6103.5,54931.53,0.8872,Partial
ORD001019,2023-08-21,SKU039,Beverages,Own Website,Ahmedabad,17,16,0,645.14,10322.24,0.02,206.44,10115.8,0.9723,Partial
ORD002148,2023-08-22,SKU017,Personal Care,Modern Trade,Lucknow,82,79,4,617.3,48766.7,0.1,4876.67,43890.03,0.9645,Partial
ORD000252,2023-08-22,SKU046,Household,Own Website,Mumbai,18,17,0,290.1,4931.7,0.02,98.63,4833.07,0.9904,Partial
ORD002558,2023-08-22,SKU045,Household,Own Website,Mumbai,22,21,1,172.4,3620.4,0.02,72.41,3547.99,0.9685,Partial
ORD002092,2023-08-22,SKU050,Household,Modern Trade,Kolkata,181,154,7,217.14,33439.56,0.1,3343.96,30095.6,0.8541,Partial
ORD002383,2023-08-22,SKU034,Beverages,Modern Trade,Bengaluru,284,244,9,208.36,50839.84,0.1,5083.98,45755.86,0.8607,Partial
ORD000927,2023-08-23,SKU016,Personal Care,Modern Trade,Ahmedabad,342,291,17,630.07,183350.37,0.1,18335.04,165015.33,0.8517,Partial
ORD001523,2023-08-23,SKU031,Beverages,Amazon,Delhi,12,11,0,433.59,4769.49,0.18,858.51,3910.98,0.9767,Partial
ORD001216,2023-08-23,SKU046,Household,Modern Trade,Bengaluru,194,175,8,290.1,50767.5,0.1,5076.75,45690.75,0.9066,Partial
ORD002584,2023-08-23,SKU028,Snacks,Flipkart,Pune,25,24,0,487.67,11704.08,0.15,1755.61,9948.47,0.9972,Partial
ORD002248,2023-08-24,SKU012,Personal Care,Amazon,Delhi,67,65,3,363.72,23641.8,0.18,4255.52,19386.28,0.9827,Partial
ORD001473,2023-08-24,SKU011,Personal Care,Flipkart,Mumbai,49,47,2,709.94,33367.18,0.15,5005.08,28362.1,0.9717,Partial
ORD000955,2023-08-24,SKU038,Beverages,Amazon,Kolkata,38,35,1,365.85,12804.75,0.18,2304.86,10499.89,0.9272,Partial
ORD001481,2023-08-24,SKU010,Staples,Amazon,Hyderabad,15,14,0,382.98,5361.72,0.18,965.11,4396.61,0.9518,Partial
ORD001995,2023-08-24,SKU043,Household,Own Website,Delhi,21,20,1,334.12,6682.4,0.02,133.65,6548.75,0.9997,Partial
ORD000876,2023-08-24,SKU048,Household,Flipkart,Delhi,42,41,2,166.91,6843.31,0.15,1026.5,5816.81,0.9818,Partial
ORD002351,2023-08-24,SKU017,Personal Care,Amazon,Jaipur,14,13,0,617.3,8024.9,0.18,1444.48,6580.42,0.9951,Partial
ORD001402,2023-08-24,SKU018,Personal Care,Own Website,Hyderabad,3,2,0,313.71,627.42,0.02,12.55,614.87,0.9995,Partial
ORD001888,2023-08-24,SKU014,Personal Care,Modern Trade,Ahmedabad,463,395,23,476.88,188367.6,0.1,18836.76,169530.84,0.8545,Partial
ORD000222,2023-08-24,SKU045,Household,Flipkart,Mumbai,45,41,2,172.4,7068.4,0.15,1060.26,6008.14,0.9317,Partial
ORD000309,2023-08-26,SKU049,Household,Flipkart,Chandigarh,9,8,0,141.9,1135.2,0.15,170.28,964.92,0.971,Partial
ORD001654,2023-08-27,SKU006,Staples,Flipkart,Hyderabad,53,51,1,388.68,19822.68,0.15,2973.4,16849.28,0.9734,Partial
ORD000325,2023-08-27,SKU014,Personal Care,Flipkart,Delhi,24,21,1,476.88,10014.48,0.15,1502.17,8512.31,0.9161,Partial
ORD002157,2023-08-27,SKU047,Household,Own Website,Chennai,21,19,0,151.23,2873.37,0.02,57.47,2815.9,0.9516,Partial
ORD001797,2023-08-29,SKU014,Personal Care,Flipkart,Delhi,20,18,1,476.88,8583.84,0.15,1287.58,7296.26,0.9126,Partial
ORD001845,2023-08-29,SKU017,Personal Care,Own Website,Mumbai,7,6,0,617.3,3703.8,0.02,74.08,3629.72,0.959,Partial
ORD000096,2023-08-29,SKU048,Household,Own Website,Bengaluru,9,8,0,166.91,1335.28,0.02,26.71,1308.57,0.994,Partial
ORD000329,2023-08-29,SKU036,Beverages,Amazon,Mumbai,29,26,1,357.08,9284.08,0.18,1671.13,7612.95,0.9205,Partial
ORD000111,2023-08-29,SKU043,Household,Amazon,Jaipur,45,42,2,334.12,14033.04,0.18,2525.95,11507.09,0.9485,Partial
ORD000611,2023-08-29,SKU010,Staples,Flipkart,Bengaluru,28,25,0,382.98,9574.5,0.15,1436.18,8138.32,0.918,Partial
ORD001537,2023-08-29,SKU017,Personal Care,Flipkart,Mumbai,50,48,2,617.3,29630.4,0.15,4444.56,25185.84,0.9603,Partial
ORD002182,2023-08-29,SKU028,Snacks,Flipkart,Hyderabad,53,47,1,487.67,22920.49,0.15,3438.07,19482.42,0.9012,Partial
ORD000754,2023-08-30,SKU013,Personal Care,Amazon,Chennai,58,55,3,411.63,22639.65,0.18,4075.14,18564.51,0.9542,Partial
ORD001644,2023-08-30,SKU018,Personal Care,Modern Trade,Hyderabad,394,340,20,313.71,106661.4,0.1,10666.14,95995.26,0.8641,Partial
ORD000492,2023-08-30,SKU004,Staples,Flipkart,Ahmedabad,45,41,0,377.44,15475.04,0.15,2321.26,13153.78,0.9123,Partial
ORD001714,2023-08-30,SKU008,Staples,Flipkart,Bengaluru,18,17,0,483.06,8212.02,0.15,1231.8,6980.22,0.977,Partial
ORD001411,2023-08-30,SKU008,Staples,Amazon,Kolkata,27,26,0,483.06,12559.56,0.18,2260.72,10298.84,0.9641,Partial
