snapshot_date,sku_id,warehouse_id,opening_stock,units_received,units_sold,closing_stock,days_of_inventory,stockout_flag,reorder_triggered
2023-03-12,SKU022,WH-DEL,2056,0,113,1943,120.4,0,0
2023-03-12,SKU022,WH-BLR,2689,0,104,2585,174.0,0,0
2023-03-12,SKU023,WH-MUM,3192,0,111,3081,194.3,0,0
2023-03-12,SKU023,WH-DEL,3172,0,76,3096,285.2,0,0
2023-03-12,SKU023,WH-BLR,3412,0,44,3368,535.8,0,0
2023-03-12,SKU024,WH-MUM,1434,0,120,1314,76.7,0,0
2023-03-12,SKU024,WH-DEL,1630,0,136,1494,76.9,0,0
2023-03-12,SKU024,WH-BLR,1288,0,99,1189,84.1,0,0
2023-03-12,SKU025,WH-MUM,2192,0,108,2084,135.1,0,0
2023-03-12,SKU025,WH-DEL,2230,0,154,2076,94.4,0,0
2023-03-12,SKU025,WH-BLR,3329,0,58,3271,394.8,0,0
2023-03-12,SKU026,WH-MUM,902,0,117,785,47.0,0,0
2023-03-12,SKU026,WH-DEL,2164,0,111,2053,129.5,0,0
2023-03-12,SKU026,WH-BLR,2364,0,58,2306,278.3,0,0
2023-03-12,SKU027,WH-MUM,3441,0,102,3339,229.1,0,0
2023-03-12,SKU027,WH-DEL,3907,0,91,3816,293.5,0,0
2023-03-12,SKU027,WH-BLR,3287,0,47,3240,482.6,0,0
2023-03-12,SKU028,WH-MUM,515,0,179,336,13.1,0,0
2023-03-12,SKU028,WH-DEL,1423,0,144,1279,62.2,0,0
2023-03-12,SKU028,WH-BLR,341,0,55,286,36.4,0,0
2023-03-12,SKU029,WH-MUM,786,0,131,655,35.0,0,0
2023-03-12,SKU029,WH-DEL,1248,0,133,1115,58.7,0,0
2023-03-12,SKU029,WH-BLR,429,0,80,349,30.5,0,0
2023-03-12,SKU030,WH-MUM,682,1486,172,1996,81.2,0,1
2023-03-12,SKU030,WH-DEL,906,0,137,769,39.3,0,0
2023-03-12,SKU030,WH-BLR,1141,0,105,1036,69.1,0,0
2023-03-12,SKU031,WH-MUM,2610,0,120,2490,145.2,0,0
2023-03-12,SKU031,WH-DEL,2453,0,66,2387,253.2,0,0
2023-03-12,SKU031,WH-BLR,626,0,57,569,69.9,0,0
2023-03-12,SKU032,WH-MUM,285,1435,80,1640,143.5,0,1
2023-03-12,SKU032,WH-DEL,1268,0,46,1222,186.0,0,0
2023-03-12,SKU032,WH-BLR,749,0,59,690,81.9,0,0
2023-03-12,SKU033,WH-MUM,2969,0,83,2886,243.4,0,0
2023-03-12,SKU033,WH-DEL,3310,0,58,3252,392.5,0,0
2023-03-12,SKU033,WH-BLR,3405,0,34,3371,694.0,0,0
2023-03-12,SKU034,WH-MUM,2411,0,104,2307,155.3,0,0
2023-03-12,SKU034,WH-DEL,1947,0,63,1884,209.3,0,0
2023-03-12,SKU034,WH-BLR,726,0,31,695,156.9,0,0
2023-03-12,SKU035,WH-MUM,3312,0,105,3207,213.8,0,0
2023-03-12,SKU035,WH-DEL,3228,0,58,3170,382.6,0,0
2023-03-12,SKU035,WH-BLR,3537,0,60,3477,405.7,0,0
2023-03-12,SKU036,WH-MUM,2999,0,131,2868,153.3,0,0
2023-03-12,SKU036,WH-DEL,3760,0,51,3709,509.1,0,0
2023-03-12,SKU036,WH-BLR,2967,0,68,2899,298.4,0,0
2023-03-12,SKU037,WH-MUM,721,0,51,670,92.0,0,0
2023-03-12,SKU037,WH-DEL,309,0,84,225,18.8,0,0
2023-03-12,SKU037,WH-BLR,217,663,90,790,61.4,0,1
2023-03-12,SKU038,WH-MUM,1189,0,145,1044,50.4,0,0
2023-03-12,SKU038,WH-DEL,498,0,63,435,48.3,0,0
2023-03-12,SKU038,WH-BLR,693,0,36,657,127.7,0,0
2023-03-12,SKU039,WH-MUM,1823,0,62,1761,198.8,0,0
2023-03-12,SKU039,WH-DEL,2356,0,107,2249,147.1,0,0
2023-03-12,SKU039,WH-BLR,768,0,55,713,90.7,0,0
2023-03-12,SKU040,WH-MUM,4151,0,50,4101,574.1,0,0
2023-03-12,SKU040,WH-DEL,4708,0,73,4635,444.5,0,0
2023-03-12,SKU040,WH-BLR,5137,0,66,5071,537.8,0,0
2023-03-12,SKU041,WH-MUM,910,0,12,898,523.8,0,0
2023-03-12,SKU041,WH-DEL,908,0,10,898,628.6,0,0
2023-03-12,SKU041,WH-BLR,1053,0,1,1052,7364.0,0,0
2023-03-12,SKU042,WH-MUM,1775,0,10,1765,1235.5,0,0
2023-03-12,SKU042,WH-DEL,1763,0,6,1757,2049.8,0,0
2023-03-12,SKU042,WH-BLR,1305,0,3,1302,3038.0,0,0
2023-03-12,SKU043,WH-MUM,1073,0,15,1058,493.7,0,0
2023-03-12,SKU043,WH-DEL,1616,0,5,1611,2255.4,0,0
2023-03-12,SKU043,WH-BLR,1897,0,5,1892,2648.8,0,0
2023-03-12,SKU044,WH-MUM,1754,0,5,1749,2448.6,0,0
2023-03-12,SKU044,WH-DEL,1035,0,3,1032,2408.0,0,0
2023-03-12,SKU044,WH-BLR,1695,0,9,1686,1311.3,0,0
2023-03-12,SKU045,WH-MUM,1531,0,7,1524,1524.0,0,0
2023-03-12,SKU045,WH-DEL,1920,0,9,1911,1486.3,0,0
2023-03-12,SKU045,WH-BLR,1722,0,9,1713,1332.3,0,0
2023-03-12,SKU046,WH-MUM,825,0,14,811,405.5,0,0
2023-03-12,SKU046,WH-DEL,1267,0,2,1265,4427.5,0,0
2023-03-12,SKU046,WH-BLR,836,0,2,834,2919.0,0,0
2023-03-12,SKU047,WH-MUM,1435,0,5,1430,2002.0,0,0
2023-03-12,SKU047,WH-DEL,1214,0,9,1205,937.2,0,0
2023-03-12,SKU047,WH-BLR,990,0,9,981,763.0,0,0
2023-03-12,SKU048,WH-MUM,1230,0,14,1216,608.0,0,0
2023-03-12,SKU048,WH-DEL,912,0,11,901,573.4,0,0
2023-03-12,SKU048,WH-BLR,1949,0,5,1944,2721.6,0,0
2023-03-12,SKU049,WH-MUM,1593,0,11,1582,1006.7,0,0
2023-03-12,SKU049,WH-DEL,960,0,12,948,553.0,0,0
2023-03-12,SKU049,WH-BLR,1474,0,5,1469,2056.6,0,0
2023-03-12,SKU050,WH-MUM,1605,0,13,1592,857.2,0,0
2023-03-12,SKU050,WH-DEL,5203,0,10,5193,3635.1,0,0
2023-03-12,SKU050,WH-BLR,1770,0,8,1762,1541.8,0,0
2023-03-19,SKU001,WH-MUM,985,0,154,831,37.8,0,0
2023-03-19,SKU001,WH-DEL,987,0,117,870,52.1,0,0
2023-03-19,SKU001,WH-BLR,1465,0,64,1401,153.2,0,0
2023-03-19,SKU002,WH-MUM,1251,0,172,1079,43.9,0,0
2023-03-19,SKU002,WH-DEL,953,0,132,821,43.5,0,0
2023-03-19,SKU002,WH-BLR,806,0,83,723,61.0,0,0
2023-03-19,SKU003,WH-MUM,1876,0,86,1790,145.7,0,0
2023-03-19,SKU003,WH-DEL,1125,0,140,985,49.2,0,0
2023-03-19,SKU003,WH-BLR,1716,0,88,1628,129.5,0,0
2023-03-19,SKU004,WH-MUM,2829,0,163,2666,114.5,0,0
2023-03-19,SKU004,WH-DEL,3458,0,149,3309,155.5,0,0
2023-03-19,SKU004,WH-BLR,3592,0,127,3465,191.0,0,0
2023-03-19,SKU005,WH-MUM,2486,0,100,2386,167.0,0,0
2023-03-19,SKU005,WH-DEL,2267,0,171,2096,85.8,0,0
2023-03-19,SKU005,WH-BLR,2450,0,128,2322,127.0,0,0
2023-03-19,SKU006,WH-MUM,1171,0,174,997,40.1,0,0
2023-03-19,SKU006,WH-DEL,1416,0,80,1336,116.9,0,0
2023-03-19,SKU006,WH-BLR,1136,0,129,1007,54.6,0,0
2023-03-19,SKU007,WH-MUM,1229,0,171,1058,43.3,0,0
2023-03-19,SKU007,WH-DEL,1592,0,74,1518,143.6,0,0
2023-03-19,SKU007,WH-BLR,2511,0,79,2432,215.5,0,0
2023-03-19,SKU008,WH-MUM,685,0,142,543,26.8,0,0
2023-03-19,SKU008,WH-DEL,605,0,129,476,25.8,0,0
2023-03-19,SKU008,WH-BLR,1798,0,112,1686,105.4,0,0
2023-03-19,SKU009,WH-MUM,2756,0,96,2660,194.0,0,0
2023-03-19,SKU009,WH-DEL,3326,0,97,3229,233.0,0,0
2023-03-19,SKU009,WH-BLR,3218,0,131,3087,165.0,0,0
2023-03-19,SKU010,WH-MUM,1749,0,115,1634,99.5,0,0
2023-03-19,SKU010,WH-DEL,1922,0,99,1823,128.9,0,0
2023-03-19,SKU010,WH-BLR,2078,0,120,1958,114.2,0,0
2023-03-19,SKU011,WH-MUM,1473,0,46,1427,217.2,0,0
2023-03-19,SKU011,WH-DEL,449,0,59,390,46.3,0,0
2023-03-19,SKU011,WH-BLR,1647,0,28,1619,404.8,0,0
2023-03-19,SKU012,WH-MUM,1256,0,111,1145,72.2,0,0
2023-03-19,SKU012,WH-DEL,587,0,41,546,93.2,0,0
2023-03-19,SKU012,WH-BLR,1748,0,83,1665,140.4,0,0
2023-03-19,SKU013,WH-MUM,2320,0,66,2254,239.1,0,0
2023-03-19,SKU013,WH-DEL,2485,0,85,2400,197.6,0,0
2023-03-19,SKU013,WH-BLR,1767,0,74,1693,160.1,0,0
2023-03-19,SKU014,WH-MUM,359,1835,100,2094,146.6,0,1
2023-03-19,SKU014,WH-DEL,1345,0,103,1242,84.4,0,0
2023-03-19,SKU014,WH-BLR,1706,0,68,1638,168.6,0,0
2023-03-19,SKU015,WH-MUM,2515,0,53,2462,325.2,0,0
2023-03-19,SKU015,WH-DEL,2572,0,84,2488,207.3,0,0
2023-03-19,SKU015,WH-BLR,3208,0,63,3145,349.4,0,0
2023-03-19,SKU016,WH-MUM,482,0,59,423,50.2,0,0
2023-03-19,SKU016,WH-DEL,480,0,87,393,31.6,0,0
2023-03-19,SKU016,WH-BLR,979,0,54,925,119.9,0,0
2023-03-19,SKU017,WH-MUM,1801,0,94,1707,127.1,0,0
2023-03-19,SKU017,WH-DEL,1223,0,77,1146,104.2,0,0
2023-03-19,SKU017,WH-BLR,718,0,60,658,76.8,0,0
2023-03-19,SKU018,WH-MUM,2394,0,91,2303,177.2,0,0
2023-03-19,SKU018,WH-DEL,610,2007,51,2566,352.2,0,1
2023-03-19,SKU018,WH-BLR,2031,0,61,1970,226.1,0,0
2023-03-19,SKU019,WH-MUM,2440,0,103,2337,158.8,0,0
2023-03-19,SKU019,WH-DEL,2764,0,39,2725,489.1,0,0
2023-03-19,SKU019,WH-BLR,3506,0,83,3423,288.7,0,0
2023-03-19,SKU020,WH-MUM,1814,0,105,1709,113.9,0,0
2023-03-19,SKU020,WH-DEL,2161,0,88,2073,164.9,0,0
2023-03-19,SKU020,WH-BLR,2160,0,63,2097,233.0,0,0
2023-03-19,SKU021,WH-MUM,685,1410,109,1986,127.5,0,1
2023-03-19,SKU021,WH-DEL,651,1410,82,1979,168.9,0,1
2023-03-19,SKU021,WH-BLR,1871,0,106,1765,116.6,0,0
2023-03-19,SKU022,WH-MUM,1613,0,168,1445,60.2,0,0
2023-03-19,SKU022,WH-DEL,1943,0,77,1866,169.6,0,0
2023-03-19,SKU022,WH-BLR,2585,0,107,2478,162.1,0,0
2023-03-19,SKU023,WH-MUM,3081,0,131,2950,157.6,0,0
2023-03-19,SKU023,WH-DEL,3096,0,98,2998,214.1,0,0
2023-03-19,SKU023,WH-BLR,3368,0,107,3261,213.3,0,0
2023-03-19,SKU024,WH-MUM,1314,0,94,1220,90.9,0,0
2023-03-19,SKU024,WH-DEL,1494,0,145,1349,65.1,0,0
2023-03-19,SKU024,WH-BLR,1189,0,61,1128,129.4,0,0
2023-03-19,SKU025,WH-MUM,2084,0,64,2020,220.9,0,0
2023-03-19,SKU025,WH-DEL,2076,0,123,1953,111.1,0,0
2023-03-19,SKU025,WH-BLR,3271,0,38,3233,595.6,0,0
2023-03-19,SKU026,WH-MUM,785,0,103,682,46.3,0,0
2023-03-19,SKU026,WH-DEL,2053,0,77,1976,179.6,0,0
2023-03-19,SKU026,WH-BLR,2306,0,89,2217,174.4,0,0
2023-03-19,SKU027,WH-MUM,3339,0,62,3277,370.0,0,0
2023-03-19,SKU027,WH-DEL,3816,0,149,3667,172.3,0,0
2023-03-19,SKU027,WH-BLR,3240,0,48,3192,465.5,0,0
2023-03-19,SKU028,WH-MUM,336,0,62,274,30.9,0,0
2023-03-19,SKU028,WH-DEL,1279,0,133,1146,60.3,0,0
2023-03-19,SKU028,WH-BLR,286,1232,66,1452,154.0,0,1
2023-03-19,SKU029,WH-MUM,655,0,125,530,29.7,0,0
2023-03-19,SKU029,WH-DEL,1115,0,145,970,46.8,0,0
2023-03-19,SKU029,WH-BLR,349,1424,66,1707,181.0,0,1
2023-03-19,SKU030,WH-MUM,1996,0,108,1888,122.4,0,0
2023-03-19,SKU030,WH-DEL,769,0,106,663,43.8,0,0
2023-03-19,SKU030,WH-BLR,1036,0,101,935,64.8,0,0
2023-03-19,SKU031,WH-MUM,2490,0,97,2393,172.7,0,0
2023-03-19,SKU031,WH-DEL,2387,0,71,2316,228.3,0,0
2023-03-19,SKU031,WH-BLR,569,2284,62,2791,315.1,0,1
2023-03-19,SKU032,WH-MUM,1640,0,120,1520,88.7,0,0
2023-03-19,SKU032,WH-DEL,1222,0,112,1110,69.4,0,0
2023-03-19,SKU032,WH-BLR,690,0,57,633,77.7,0,0
2023-03-19,SKU033,WH-MUM,2886,0,114,2772,170.2,0,0
2023-03-19,SKU033,WH-DEL,3252,0,53,3199,422.5,0,0
2023-03-19,SKU033,WH-BLR,3371,0,75,3296,307.6,0,0
2023-03-19,SKU034,WH-MUM,2307,0,103,2204,149.8,0,0
2023-03-19,SKU034,WH-DEL,1884,0,66,1818,192.8,0,0
2023-03-19,SKU034,WH-BLR,695,0,101,594,41.2,0,0
2023-03-19,SKU035,WH-MUM,3207,0,86,3121,254.0,0,0
2023-03-19,SKU035,WH-DEL,3170,0,93,3077,231.6,0,0
2023-03-19,SKU035,WH-BLR,3477,0,59,3418,405.5,0,0
2023-03-19,SKU036,WH-MUM,2868,0,133,2735,143.9,0,0
2023-03-19,SKU036,WH-DEL,3709,0,59,3650,433.1,0,0
2023-03-19,SKU036,WH-BLR,2899,0,40,2859,500.3,0,0
2023-03-19,SKU037,WH-MUM,670,0,145,525,25.3,0,0
2023-03-19,SKU037,WH-DEL,225,0,117,108,6.5,0,0
2023-03-19,SKU037,WH-BLR,790,0,45,745,115.9,0,0
2023-03-19,SKU038,WH-MUM,1044,0,68,976,100.5,0,0
2023-03-19,SKU038,WH-DEL,435,0,71,364,35.9,0,0
2023-03-19,SKU038,WH-BLR,657,0,43,614,100.0,0,0
2023-03-19,SKU039,WH-MUM,1761,0,113,1648,102.1,0,0
2023-03-19,SKU039,WH-DEL,2249,0,80,2169,189.8,0,0
2023-03-19,SKU039,WH-BLR,713,2178,72,2819,274.1,0,1
2023-03-19,SKU040,WH-MUM,4101,0,119,3982,234.2,0,0
2023-03-19,SKU040,WH-DEL,4635,0,79,4556,403.7,0,0
2023-03-19,SKU040,WH-BLR,5071,0,76,4995,460.1,0,0
2023-03-19,SKU041,WH-MUM,898,0,8,890,778.8,0,0
2023-03-19,SKU041,WH-DEL,898,0,12,886,516.8,0,0
2023-03-19,SKU041,WH-BLR,1052,0,5,1047,1465.8,0,0
2023-03-19,SKU042,WH-MUM,1765,0,4,1761,3081.8,0,0
2023-03-19,SKU042,WH-DEL,1757,0,8,1749,1530.4,0,0
2023-03-19,SKU042,WH-BLR,1302,0,1,1301,9107.0,0,0
2023-03-19,SKU043,WH-MUM,1058,0,14,1044,522.0,0,0
2023-03-19,SKU043,WH-DEL,1611,0,6,1605,1872.5,0,0
2023-03-19,SKU043,WH-BLR,1892,0,8,1884,1648.5,0,0
2023-03-19,SKU044,WH-MUM,1749,0,15,1734,809.2,0,0
2023-03-19,SKU044,WH-DEL,1032,0,11,1021,649.7,0,0
2023-03-19,SKU044,WH-BLR,1686,0,6,1680,1960.0,0,0
2023-03-19,SKU045,WH-MUM,1524,0,12,1512,882.0,0,0
2023-03-19,SKU045,WH-DEL,1911,0,5,1906,2668.4,0,0
2023-03-19,SKU045,WH-BLR,1713,0,3,1710,3990.0,0,0
2023-03-19,SKU046,WH-MUM,811,0,9,802,623.8,0,0
2023-03-19,SKU046,WH-DEL,1265,0,5,1260,1764.0,0,0
2023-03-19,SKU046,WH-BLR,834,0,1,833,5831.0,0,0
2023-03-19,SKU047,WH-MUM,1430,0,11,1419,903.0,0,0
2023-03-19,SKU047,WH-DEL,1205,0,12,1193,695.9,0,0
2023-03-19,SKU047,WH-BLR,981,0,1,980,6860.0,0,0
2023-03-19,SKU048,WH-MUM,1216,0,9,1207,938.8,0,0
2023-03-19,SKU048,WH-DEL,901,0,7,894,894.0,0,0
2023-03-19,SKU048,WH-BLR,1944,0,7,1937,1937.0,0,0
2023-03-19,SKU049,WH-MUM,1582,0,11,1571,999.7,0,0
2023-03-19,SKU049,WH-DEL,948,0,9,939,730.3,0,0
2023-03-19,SKU049,WH-BLR,1469,0,5,1464,2049.6,0,0
2023-03-19,SKU050,WH-MUM,1592,0,11,1581,1006.1,0,0
2023-03-19,SKU050,WH-DEL,5193,0,5,5188,7263.2,0,0
2023-03-19,SKU050,WH-BLR,1762,0,3,1759,4104.3,0,0
2023-03-26,SKU001,WH-MUM,831,0,78,753,67.6,0,0
2023-03-26,SKU001,WH-DEL,870,0,90,780,60.7,0,0
2023-03-26,SKU001,WH-BLR,1401,0,102,1299,89.1,0,0
2023-03-26,SKU002,WH-MUM,1079,0,163,916,39.3,0,0
2023-03-26,SKU002,WH-DEL,821,0,92,729,55.5,0,0
2023-03-26,SKU002,WH-BLR,723,0,101,622,43.1,0,0
2023-03-26,SKU003,WH-MUM,1790,0,171,1619,66.3,0,0
2023-03-26,SKU003,WH-DEL,985,0,126,859,47.7,0,0
2023-03-26,SKU003,WH-BLR,1628,0,61,1567,179.8,0,0
2023-03-26,SKU004,WH-MUM,2666,0,126,2540,141.1,0,0
2023-03-26,SKU004,WH-DEL,3309,0,95,3214,236.8,0,0
2023-03-26,SKU004,WH-BLR,3465,0,65,3400,366.2,0,0
2023-03-26,SKU005,WH-MUM,2386,0,135,2251,116.7,0,0
2023-03-26,SKU005,WH-DEL,2096,0,137,1959,100.1,0,0
2023-03-26,SKU005,WH-BLR,2322,0,101,2221,153.9,0,0
2023-03-26,SKU006,WH-MUM,997,0,192,805,29.3,0,0
2023-03-26,SKU006,WH-DEL,1336,0,146,1190,57.1,0,0
2023-03-26,SKU006,WH-BLR,1007,0,93,914,68.8,0,0
2023-03-26,SKU007,WH-MUM,1058,0,121,937,54.2,0,0
2023-03-26,SKU007,WH-DEL,1518,0,86,1432,116.6,0,0
2023-03-26,SKU007,WH-BLR,2432,0,86,2346,191.0,0,0
2023-03-26,SKU008,WH-MUM,543,0,161,382,16.6,0,0
2023-03-26,SKU008,WH-DEL,476,0,92,384,29.2,0,0
2023-03-26,SKU008,WH-BLR,1686,0,84,1602,133.5,0,0
2023-03-26,SKU009,WH-MUM,2660,0,179,2481,97.0,0,0
2023-03-26,SKU009,WH-DEL,3229,0,115,3114,189.5,0,0
2023-03-26,SKU009,WH-BLR,3087,0,118,2969,176.1,0,0
2023-03-26,SKU010,WH-MUM,1634,0,93,1541,116.0,0,0
2023-03-26,SKU010,WH-DEL,1823,0,150,1673,78.1,0,0
2023-03-26,SKU010,WH-BLR,1958,0,66,1892,200.7,0,0
2023-03-26,SKU011,WH-MUM,1427,0,88,1339,106.5,0,0
2023-03-26,SKU011,WH-DEL,390,0,34,356,73.3,0,0
2023-03-26,SKU011,WH-BLR,1619,0,44,1575,250.6,0,0
2023-03-26,SKU012,WH-MUM,1145,0,42,1103,183.8,0,0
2023-03-26,SKU012,WH-DEL,546,0,62,484,54.6,0,0
2023-03-26,SKU012,WH-BLR,1665,0,58,1607,193.9,0,0
2023-03-26,SKU013,WH-MUM,2254,0,61,2193,251.7,0,0
2023-03-26,SKU013,WH-DEL,2400,0,73,2327,223.1,0,0
2023-03-26,SKU013,WH-BLR,1693,0,34,1659,341.6,0,0
2023-03-26,SKU014,WH-MUM,2094,0,109,1985,127.5,0,0
2023-03-26,SKU014,WH-DEL,1242,0,84,1158,96.5,0,0
2023-03-26,SKU014,WH-BLR,1638,0,52,1586,213.5,0,0
2023-03-26,SKU015,WH-MUM,2462,0,98,2364,168.9,0,0
2023-03-26,SKU015,WH-DEL,2488,0,59,2429,288.2,0,0
2023-03-26,SKU015,WH-BLR,3145,0,74,3071,290.5,0,0
2023-03-26,SKU016,WH-MUM,423,868,52,1239,166.8,0,1
2023-03-26,SKU016,WH-DEL,393,868,98,1163,83.1,0,1
2023-03-26,SKU016,WH-BLR,925,0,55,870,110.7,0,0
2023-03-26,SKU017,WH-MUM,1707,0,74,1633,154.5,0,0
2023-03-26,SKU017,WH-DEL,1146,0,92,1054,80.2,0,0
2023-03-26,SKU017,WH-BLR,658,0,59,599,71.1,0,0
2023-03-26,SKU018,WH-MUM,2303,0,55,2248,286.1,0,0
2023-03-26,SKU018,WH-DEL,2566,0,86,2480,201.9,0,0
2023-03-26,SKU018,WH-BLR,1970,0,74,1896,179.4,0,0
2023-03-26,SKU019,WH-MUM,2337,0,113,2224,137.8,0,0
2023-03-26,SKU019,WH-DEL,2725,0,44,2681,426.5,0,0
2023-03-26,SKU019,WH-BLR,3423,0,58,3365,406.1,0,0
2023-03-26,SKU020,WH-MUM,1709,0,53,1656,218.7,0,0
2023-03-26,SKU020,WH-DEL,2073,0,32,2041,446.5,0,0
2023-03-26,SKU020,WH-BLR,2097,0,57,2040,250.5,0,0
2023-03-26,SKU021,WH-MUM,1986,0,88,1898,151.0,0,0
2023-03-26,SKU021,WH-DEL,1979,0,91,1888,145.2,0,0
2023-03-26,SKU021,WH-BLR,1765,0,88,1677,133.4,0,0
2023-03-26,SKU022,WH-MUM,1445,0,69,1376,139.6,0,0
2023-03-26,SKU022,WH-DEL,1866,0,118,1748,103.7,0,0
2023-03-26,SKU022,WH-BLR,2478,0,49,2429,347.0,0,0
2023-03-26,SKU023,WH-MUM,2950,0,66,2884,305.9,0,0
2023-03-26,SKU023,WH-DEL,2998,0,66,2932,311.0,0,0
2023-03-26,SKU023,WH-BLR,3261,0,67,3194,333.7,0,0
2023-03-26,SKU024,WH-MUM,1220,0,107,1113,72.8,0,0
2023-03-26,SKU024,WH-DEL,1349,0,119,1230,72.4,0,0
2023-03-26,SKU024,WH-BLR,1128,0,86,1042,84.8,0,0
2023-03-26,SKU025,WH-MUM,2020,0,128,1892,103.5,0,0
2023-03-26,SKU025,WH-DEL,1953,0,131,1822,97.4,0,0
2023-03-26,SKU025,WH-BLR,3233,0,80,3153,275.9,0,0
2023-03-26,SKU026,WH-MUM,682,0,162,520,22.5,0,0
2023-03-26,SKU026,WH-DEL,1976,0,55,1921,244.5,0,0
2023-03-26,SKU026,WH-BLR,2217,0,97,2120,153.0,0,0
2023-03-26,SKU027,WH-MUM,3277,0,185,3092,117.0,0,0
2023-03-26,SKU027,WH-DEL,3667,0,98,3569,254.9,0,0
2023-03-26,SKU027,WH-BLR,3192,0,83,3109,262.2,0,0
2023-03-26,SKU028,WH-MUM,274,1232,146,1360,65.2,0,1
2023-03-26,SKU028,WH-DEL,1146,0,94,1052,78.3,0,0
2023-03-26,SKU028,WH-BLR,1452,0,91,1361,104.7,0,0
2023-03-26,SKU029,WH-MUM,530,0,67,463,48.4,0,0
2023-03-26,SKU029,WH-DEL,970,0,145,825,39.8,0,0
2023-03-26,SKU029,WH-BLR,1707,0,116,1591,96.0,0,0
2023-03-26,SKU030,WH-MUM,1888,0,135,1753,90.9,0,0
2023-03-26,SKU030,WH-DEL,663,1486,85,2064,170.0,0,1
2023-03-26,SKU030,WH-BLR,935,0,48,887,129.4,0,0
2023-03-26,SKU031,WH-MUM,2393,0,94,2299,171.2,0,0
2023-03-26,SKU031,WH-DEL,2316,0,98,2218,158.4,0,0
2023-03-26,SKU031,WH-BLR,2791,0,44,2747,437.0,0,0
2023-03-26,SKU032,WH-MUM,1520,0,148,1372,64.9,0,0
2023-03-26,SKU032,WH-DEL,1110,0,50,1060,148.4,0,0
2023-03-26,SKU032,WH-BLR,633,0,50,583,81.6,0,0
2023-03-26,SKU033,WH-MUM,2772,0,122,2650,152.0,0,0
2023-03-26,SKU033,WH-DEL,3199,0,63,3136,348.4,0,0
2023-03-26,SKU033,WH-BLR,3296,0,81,3215,277.8,0,0
2023-03-26,SKU034,WH-MUM,2204,0,131,2073,110.8,0,0
2023-03-26,SKU034,WH-DEL,1818,0,90,1728,134.4,0,0
2023-03-26,SKU034,WH-BLR,594,0,86,508,41.3,0,0
2023-03-26,SKU035,WH-MUM,3121,0,86,3035,247.0,0,0
2023-03-26,SKU035,WH-DEL,3077,0,73,3004,288.1,0,0
2023-03-26,SKU035,WH-BLR,3418,0,98,3320,237.1,0,0
2023-03-26,SKU036,WH-MUM,2735,0,85,2650,218.2,0,0
2023-03-26,SKU036,WH-DEL,3650,0,111,3539,223.2,0,0
2023-03-26,SKU036,WH-BLR,2859,0,34,2825,581.6,0,0
2023-03-26,SKU037,WH-MUM,525,0,84,441,36.8,0,0
2023-03-26,SKU037,WH-DEL,108,663,43,728,118.5,0,1
2023-03-26,SKU037,WH-BLR,745,0,82,663,56.6,0,0
2023-03-26,SKU038,WH-MUM,976,0,88,888,70.6,0,0
2023-03-26,SKU038,WH-DEL,364,868,74,1158,109.5,0,1
2023-03-26,SKU038,WH-BLR,614,0,96,518,37.8,0,0
2023-03-26,SKU039,WH-MUM,1648,0,73,1575,151.0,0,0
2023-03-26,SKU039,WH-DEL,2169,0,52,2117,285.0,0,0
2023-03-26,SKU039,WH-BLR,2819,0,89,2730,214.7,0,0
2023-03-26,SKU040,WH-MUM,3982,0,88,3894,309.8,0,0
2023-03-26,SKU040,WH-DEL,4556,0,62,4494,507.4,0,0
2023-03-26,SKU040,WH-BLR,4995,0,71,4924,485.5,0,0
2023-03-26,SKU041,WH-MUM,890,0,5,885,1239.0,0,0
2023-03-26,SKU041,WH-DEL,886,0,5,881,1233.4,0,0
2023-03-26,SKU041,WH-BLR,1047,0,1,1046,7322.0,0,0
2023-03-26,SKU042,WH-MUM,1761,0,7,1754,1754.0,0,0
2023-03-26,SKU042,WH-DEL,1749,0,6,1743,2033.5,0,0
2023-03-26,SKU042,WH-BLR,1301,0,4,1297,2269.8,0,0
2023-03-26,SKU043,WH-MUM,1044,0,6,1038,1211.0,0,0
2023-03-26,SKU043,WH-DEL,1605,0,1,1604,11228.0,0,0
2023-03-26,SKU043,WH-BLR,1884,0,6,1878,2191.0,0,0
2023-03-26,SKU044,WH-MUM,1734,0,11,1723,1096.5,0,0
2023-03-26,SKU044,WH-DEL,1021,0,6,1015,1184.2,0,0
2023-03-26,SKU044,WH-BLR,1680,0,5,1675,2345.0,0,0
2023-03-26,SKU045,WH-MUM,1512,0,15,1497,698.6,0,0
2023-03-26,SKU045,WH-DEL,1906,0,9,1897,1475.4,0,0
2023-03-26,SKU045,WH-BLR,1710,0,3,1707,3983.0,0,0
2023-03-26,SKU046,WH-MUM,802,0,7,795,795.0,0,0
2023-03-26,SKU046,WH-DEL,1260,0,2,1258,4403.0,0,0
2023-03-26,SKU046,WH-BLR,833,0,7,826,826.0,0,0
2023-03-26,SKU047,WH-MUM,1419,0,13,1406,757.1,0,0
2023-03-26,SKU047,WH-DEL,1193,0,5,1188,1663.2,0,0
2023-03-26,SKU047,WH-BLR,980,0,9,971,755.2,0,0
2023-03-26,SKU048,WH-MUM,1207,0,6,1201,1401.2,0,0
2023-03-26,SKU048,WH-DEL,894,0,11,883,561.9,0,0
