po_id,supplier_id,sku_id,order_date,promised_delivery_date,actual_delivery_date,ordered_qty,received_qty,defect_qty,unit_cost_inr,po_value_inr,delay_days,po_status,fill_rate,defect_rate,is_delayed,is_cancelled,order_month,order_quarter,order_year
PO00522,SUP004,SKU011,2024-01-16,2024-01-28,2024-01-27,1248,1228,23,375.11,468137.28,0.0,Partial,0.984,0.0187,0,0,2024-01,2024Q1,2024
PO00523,SUP004,SKU016,2023-03-03,2023-03-15,2023-03-13,1379,1318,25,345.92,477023.68,0.0,Partial,0.9558,0.019,0,0,2023-03,2023Q1,2023
PO00524,SUP004,SKU018,2024-03-25,2024-04-06,2024-04-10,3434,3386,2,190.17,653043.78,4.0,Partial,0.986,0.0006,1,0,2024-03,2024Q1,2024
PO00525,SUP004,SKU020,2024-07-26,2024-08-07,2024-08-07,2028,1981,18,366.51,743282.28,0.0,Partial,0.9768,0.0091,0,0,2024-07,2024Q3,2024
PO00526,SUP004,SKU019,2024-07-21,2024-08-02,2024-08-01,2922,2895,26,207.41,606052.02,0.0,Delivered,0.9908,0.009,0,0,2024-07,2024Q3,2024
PO00527,SUP004,SKU019,2024-01-24,2024-02-05,2024-02-03,3482,3443,49,207.41,722201.62,0.0,Partial,0.9888,0.0142,0,0,2024-01,2024Q1,2024
PO00528,SUP004,SKU012,2024-02-01,2024-02-13,2024-02-11,1762,1727,22,211.73,373068.26,0.0,Partial,0.9801,0.0127,0,0,2024-02,2024Q1,2024
PO00529,SUP004,SKU012,2023-04-09,2023-04-21,2023-04-23,1963,1950,18,211.73,415625.99,2.0,Partial,0.9934,0.0092,1,0,2023-04,2023Q2,2023
PO00530,SUP004,SKU016,2023-02-02,2023-02-14,2023-02-12,4513,4406,22,345.92,1561136.96,0.0,Delivered,0.9763,0.005,0,0,2023-02,2023Q1,2023
PO00531,SUP004,SKU011,2023-08-15,2023-08-27,2023-08-29,4525,4508,42,375.11,1697372.75,2.0,Delivered,0.9962,0.0093,1,0,2023-08,2023Q3,2023
PO00532,SUP004,SKU019,2024-01-05,2024-01-17,2024-01-16,3523,3486,43,207.41,730705.43,0.0,Partial,0.9895,0.0123,0,0,2024-01,2024Q1,2024
PO00533,SUP004,SKU019,2023-02-11,2023-02-23,2023-02-23,2268,2263,32,207.41,470405.88,0.0,Partial,0.9978,0.0141,0,0,2023-02,2023Q1,2023
PO00534,SUP004,SKU020,2024-01-30,2024-02-11,2024-02-11,1965,1921,28,366.51,720192.15,0.0,Delivered,0.9776,0.0146,0,0,2024-01,2024Q1,2024
PO00535,SUP004,SKU016,2024-01-02,2024-01-14,2024-01-13,1352,1295,10,345.92,467683.84,0.0,Partial,0.9578,0.0077,0,0,2024-01,2024Q1,2024
PO00536,SUP004,SKU016,2024-11-04,2024-11-16,2024-11-15,3386,3369,67,345.92,1171285.12,0.0,Delivered,0.995,0.0199,0,0,2024-11,2024Q4,2024
PO00537,SUP004,SKU019,2024-02-27,2024-03-10,2024-03-08,3149,3087,13,207.41,653134.09,0.0,Delivered,0.9803,0.0042,0,0,2024-02,2024Q1,2024
PO00538,SUP004,SKU019,2023-09-18,2023-09-30,2023-09-29,501,494,5,207.41,103912.41,0.0,Delivered,0.986,0.0101,0,0,2023-09,2023Q3,2023
PO00539,SUP004,SKU015,2023-05-19,2023-05-31,2023-05-30,2317,2226,34,245.22,568174.74,0.0,Partial,0.9607,0.0153,0,0,2023-05,2023Q2,2023
PO00540,SUP004,SKU015,2024-07-20,2024-08-01,2024-07-30,1767,1686,5,245.22,433303.74,0.0,Delivered,0.9542,0.003,0,0,2024-07,2024Q3,2024
PO00541,SUP004,SKU012,2024-01-11,2024-01-23,2024-01-22,2960,2825,51,211.73,626720.8,0.0,Partial,0.9544,0.0181,0,0,2024-01,2024Q1,2024
PO00542,SUP004,SKU020,2023-11-29,2023-12-11,2023-12-09,1281,1255,18,366.51,469499.31,0.0,Partial,0.9797,0.0143,0,0,2023-11,2023Q4,2023
PO00543,SUP004,SKU012,2024-01-26,2024-02-07,2024-02-10,3350,3329,61,211.73,709295.5,3.0,Delivered,0.9937,0.0183,1,0,2024-01,2024Q1,2024
PO00544,SUP004,SKU020,2023-08-21,2023-09-02,2023-09-02,3633,3461,22,366.51,1331530.83,0.0,Delivered,0.9527,0.0064,0,0,2023-08,2023Q3,2023
PO00545,SUP004,SKU020,2023-06-03,2023-06-15,2023-06-15,913,898,17,366.51,334623.63,0.0,Delivered,0.9836,0.0189,0,0,2023-06,2023Q2,2023
PO00546,SUP004,SKU011,2024-08-12,2024-08-24,2024-08-23,3730,3571,33,375.11,1399160.3,0.0,Partial,0.9574,0.0092,0,0,2024-08,2024Q3,2024
PO00547,SUP004,SKU019,2024-07-15,2024-07-27,2024-07-25,4059,4013,10,207.41,841877.19,0.0,Partial,0.9887,0.0025,0,0,2024-07,2024Q3,2024
PO00548,SUP004,SKU016,2023-07-22,2023-08-03,2023-08-03,4794,4613,71,345.92,1658340.48,0.0,Partial,0.9622,0.0154,0,0,2023-07,2023Q3,2023
PO00549,SUP004,SKU011,2024-08-12,2024-08-24,2024-08-23,3492,3378,40,375.11,1309884.12,0.0,Partial,0.9674,0.0118,0,0,2024-08,2024Q3,2024
PO00550,SUP004,SKU016,2023-11-09,2023-11-21,2023-11-20,1694,1646,7,345.92,585988.48,0.0,Delivered,0.9717,0.0043,0,0,2023-11,2023Q4,2023
PO00551,SUP004,SKU015,2023-06-09,2023-06-21,2023-06-21,946,910,2,245.22,231978.12,0.0,Delivered,0.9619,0.0022,0,0,2023-06,2023Q2,2023
PO00552,SUP004,SKU014,2023-01-15,2023-01-27,2023-01-26,4186,4075,60,321.01,1343747.86,0.0,Partial,0.9735,0.0147,0,0,2023-01,2023Q1,2023
PO00553,SUP004,SKU011,2023-07-28,2023-08-09,2023-08-07,4456,4372,60,375.11,1671490.16,0.0,Delivered,0.9811,0.0137,0,0,2023-07,2023Q3,2023
PO00554,SUP004,SKU020,2024-01-21,2024-02-02,2024-02-02,2592,2484,39,366.51,949993.92,0.0,Partial,0.9583,0.0157,0,0,2024-01,2024Q1,2024
PO00555,SUP004,SKU016,2023-10-05,2023-10-17,2023-10-17,1045,1013,17,345.92,361486.4,0.0,Partial,0.9694,0.0168,0,0,2023-10,2023Q4,2023
PO00556,SUP004,SKU012,2023-04-21,2023-05-03,2023-05-01,3666,3525,68,211.73,776202.18,0.0,Partial,0.9615,0.0193,0,0,2023-04,2023Q2,2023
PO00557,SUP004,SKU011,2023-11-20,2023-12-02,2023-12-02,2027,1945,21,375.11,760347.97,0.0,Delivered,0.9595,0.0108,0,0,2023-11,2023Q4,2023
PO00558,SUP004,SKU016,2023-02-10,2023-02-22,2023-02-21,4513,4376,30,345.92,1561136.96,0.0,Partial,0.9696,0.0069,0,0,2023-02,2023Q1,2023
PO00559,SUP004,SKU011,2023-12-30,2024-01-11,2024-01-09,2759,2733,48,375.11,1034928.49,0.0,Delivered,0.9906,0.0176,0,0,2023-12,2023Q4,2023
PO00560,SUP004,SKU020,2024-07-22,2024-08-03,2024-08-02,3718,3654,27,366.51,1362684.18,0.0,Partial,0.9828,0.0074,0,0,2024-07,2024Q3,2024
PO00561,SUP004,SKU018,2024-10-02,2024-10-14,2024-10-12,1751,1700,20,190.17,332987.67,0.0,Partial,0.9709,0.0118,0,0,2024-10,2024Q4,2024
PO00562,SUP004,SKU019,2024-07-09,2024-07-21,2024-07-19,4934,4856,13,207.41,1023360.94,0.0,Partial,0.9842,0.0027,0,0,2024-07,2024Q3,2024
PO00563,SUP004,SKU012,2023-05-19,2023-05-31,2023-05-31,1794,1732,32,211.73,379843.62,0.0,Delivered,0.9654,0.0185,0,0,2023-05,2023Q2,2023
PO00564,SUP004,SKU017,2023-07-08,2023-07-20,2023-07-18,741,732,6,385.67,285781.47,0.0,Delivered,0.9879,0.0082,0,0,2023-07,2023Q3,2023
PO00565,SUP004,SKU011,2023-11-07,2023-11-19,2023-11-17,2742,2625,6,375.11,1028551.62,0.0,Partial,0.9573,0.0023,0,0,2023-11,2023Q4,2023
PO00566,SUP004,SKU012,2024-09-18,2024-09-30,2024-09-28,2391,2342,1,211.73,506246.43,0.0,Partial,0.9795,0.0004,0,0,2024-09,2024Q3,2024
PO00567,SUP004,SKU013,2024-05-03,2024-05-15,2024-05-14,3563,3417,32,237.24,845286.12,0.0,Partial,0.959,0.0094,0,0,2024-05,2024Q2,2024
PO00568,SUP004,SKU014,2023-07-17,2023-07-29,2023-07-29,2710,2703,36,321.01,869937.1,0.0,Partial,0.9974,0.0133,0,0,2023-07,2023Q3,2023
PO00569,SUP004,SKU017,2023-07-29,2023-08-10,2023-08-09,4513,4442,78,385.67,1740528.71,0.0,Delivered,0.9843,0.0176,0,0,2023-07,2023Q3,2023
PO00570,SUP004,SKU019,2024-02-19,2024-03-02,2024-03-01,3063,2970,33,207.41,635296.83,0.0,Delivered,0.9696,0.0111,0,0,2024-02,2024Q1,2024
PO00571,SUP004,SKU014,2024-06-21,2024-07-03,2024-07-03,4765,4552,79,321.01,1529612.65,0.0,Delivered,0.9553,0.0174,0,0,2024-06,2024Q2,2024
PO00572,SUP004,SKU015,2024-06-15,2024-06-27,2024-06-27,3673,3584,3,245.22,900693.06,0.0,Delivered,0.9758,0.0008,0,0,2024-06,2024Q2,2024
PO00573,SUP004,SKU019,2024-03-26,2024-04-07,2024-04-06,4279,4100,75,207.41,887507.39,0.0,Partial,0.9582,0.0183,0,0,2024-03,2024Q1,2024
PO00574,SUP004,SKU019,2023-05-26,2023-06-07,2023-06-07,4601,4396,82,207.41,954293.41,0.0,Delivered,0.9554,0.0187,0,0,2023-05,2023Q2,2023
PO00575,SUP004,SKU018,2023-05-19,2023-05-31,2023-05-31,1965,1911,34,190.17,373684.05,0.0,Delivered,0.9725,0.0178,0,0,2023-05,2023Q2,2023
PO00576,SUP004,SKU018,2023-04-03,2023-04-15,2023-04-13,1843,1817,4,190.17,350483.31,0.0,Partial,0.9859,0.0022,0,0,2023-04,2023Q2,2023
PO00577,SUP004,SKU011,2024-10-11,2024-10-23,2024-10-22,4691,4600,50,375.11,1759641.01,0.0,Partial,0.9806,0.0109,0,0,2024-10,2024Q4,2024
PO00578,SUP004,SKU011,2023-06-24,2023-07-06,2023-07-04,1729,1656,25,375.11,648565.19,0.0,Partial,0.9578,0.0151,0,0,2023-06,2023Q2,2023
PO00579,SUP004,SKU014,2024-03-05,2024-03-17,2024-03-16,2865,2811,7,321.01,919693.65,0.0,Partial,0.9812,0.0025,0,0,2024-03,2024Q1,2024
PO00580,SUP004,SKU018,2023-01-04,2023-01-16,2023-01-15,4576,4542,0,190.17,870217.92,0.0,Delivered,0.9926,0.0,0,0,2023-01,2023Q1,2023
PO00581,SUP004,SKU019,2023-09-01,2023-09-13,2023-09-12,3859,3751,0,207.41,800395.19,0.0,Delivered,0.972,0.0,0,0,2023-09,2023Q3,2023
PO00582,SUP004,SKU013,2023-10-12,2023-10-24,2023-10-24,900,863,6,237.24,213516.0,0.0,Partial,0.9589,0.007,0,0,2023-10,2023Q4,2023
PO00583,SUP004,SKU013,2023-02-03,2023-02-15,2023-02-14,3212,3199,26,237.24,762014.88,0.0,Partial,0.996,0.0081,0,0,2023-02,2023Q1,2023
PO00584,SUP004,SKU011,2023-06-15,2023-06-27,2023-06-25,1953,1949,14,375.11,732589.83,0.0,Delivered,0.998,0.0072,0,0,2023-06,2023Q2,2023
PO00585,SUP004,SKU018,2023-04-06,2023-04-18,2023-04-17,1054,1041,1,190.17,200439.18,0.0,Delivered,0.9877,0.001,0,0,2023-04,2023Q2,2023
PO00586,SUP004,SKU011,2023-05-18,2023-05-30,2023-05-29,4817,4675,19,375.11,1806904.87,0.0,Partial,0.9705,0.0041,0,0,2023-05,2023Q2,2023
PO00587,SUP004,SKU015,2023-04-22,2023-05-04,2023-05-02,1218,1186,22,245.22,298677.96,0.0,Delivered,0.9737,0.0185,0,0,2023-04,2023Q2,2023
PO00588,SUP004,SKU018,2024-03-13,2024-03-25,2024-03-23,3398,3385,33,190.17,646197.66,0.0,Delivered,0.9962,0.0097,0,0,2024-03,2024Q1,2024
PO00589,SUP004,SKU012,2024-05-19,2024-05-31,2024-05-31,2879,2876,1,211.73,609570.67,0.0,Partial,0.999,0.0003,0,0,2024-05,2024Q2,2024
PO00590,SUP004,SKU011,2023-08-01,2023-08-13,2023-08-12,872,842,10,375.11,327095.92,0.0,Delivered,0.9656,0.0119,0,0,2023-08,2023Q3,2023
PO00591,SUP004,SKU012,2024-10-17,2024-10-29,2024-10-29,3021,2915,44,211.73,639636.33,0.0,Delivered,0.9649,0.0151,0,0,2024-10,2024Q4,2024
PO00592,SUP004,SKU018,2023-12-08,2023-12-20,2023-12-18,738,731,12,190.17,140345.46,0.0,Partial,0.9905,0.0164,0,0,2023-12,2023Q4,2023
PO00593,SUP004,SKU016,2024-04-30,2024-05-12,2024-05-11,1772,1738,18,345.92,612970.24,0.0,Delivered,0.9808,0.0104,0,0,2024-04,2024Q2,2024
PO00594,SUP004,SKU016,2024-04-18,2024-04-30,2024-04-28,958,950,13,345.92,331391.36,0.0,Partial,0.9916,0.0137,0,0,2024-04,2024Q2,2024
PO00595,SUP004,SKU013,2024-07-22,2024-08-03,2024-08-01,3217,3184,22,237.24,763201.08,0.0,Delivered,0.9897,0.0069,0,0,2024-07,2024Q3,2024
PO00596,SUP004,SKU020,2023-10-15,2023-10-27,2023-10-26,4876,4837,37,366.51,1787102.76,0.0,Delivered,0.992,0.0076,0,0,2023-10,2023Q4,2023
PO00597,SUP004,SKU014,2023-04-30,2023-05-12,2023-05-10,3076,3031,5,321.01,987426.76,0.0,Partial,0.9854,0.0016,0,0,2023-04,2023Q2,2023
PO00598,SUP004,SKU014,2024-01-16,2024-01-28,2024-01-28,4801,4633,72,321.01,1541169.01,0.0,Partial,0.965,0.0155,0,0,2024-01,2024Q1,2024
PO00599,SUP004,SKU019,2023-04-05,2023-04-17,2023-04-21,4596,4401,42,207.41,953256.36,4.0,Partial,0.9576,0.0095,1,0,2023-04,2023Q2,2023
PO00600,SUP004,SKU018,2023-11-14,2023-11-26,2023-11-26,4728,4651,67,190.17,899123.76,0.0,Partial,0.9837,0.0144,0,0,2023-11,2023Q4,2023
PO00601,SUP005,SKU012,2024-02-01,2024-02-16,2024-02-16,3047,2937,128,211.73,645141.31,0.0,Delivered,0.9639,0.0436,0,0,2024-02,2024Q1,2024
PO00602,SUP005,SKU014,2023-12-08,2023-12-23,2024-01-02,3059,2698,122,321.01,981969.59,10.0,Delivered,0.882,0.0452,1,0,2023-12,2023Q4,2023
PO00603,SUP005,SKU013,2023-11-25,2023-12-10,2023-12-08,3114,2956,91,237.24,738765.36,0.0,Delivered,0.9493,0.0308,0,0,2023-11,2023Q4,2023
PO00604,SUP005,SKU015,2023-10-08,2023-10-23,2023-10-21,4711,4189,175,245.22,1155231.42,0.0,Delivered,0.8892,0.0418,0,0,2023-10,2023Q4,2023
PO00605,SUP005,SKU019,2023-05-25,2023-06-09,2023-06-07,2505,2243,124,207.41,519562.05,0.0,Partial,0.8954,0.0553,0,0,2023-05,2023Q2,2023
PO00606,SUP005,SKU020,2024-03-30,2024-04-14,2024-04-16,1367,1250,44,366.51,501019.17,2.0,Partial,0.9144,0.0352,1,0,2024-03,2024Q1,2024
PO00607,SUP005,SKU019,2024-08-29,2024-09-13,2024-09-12,3413,3099,150,207.41,707890.33,0.0,Delivered,0.908,0.0484,0,0,2024-08,2024Q3,2024
PO00608,SUP005,SKU012,2023-03-22,2023-04-06,2023-04-05,1579,1402,67,211.73,334321.67,0.0,Delivered,0.8879,0.0478,0,0,2023-03,2023Q1,2023
PO00609,SUP005,SKU020,2024-04-11,2024-04-26,2024-04-25,4354,3922,213,366.51,1595784.54,0.0,Partial,0.9008,0.0543,0,0,2024-04,2024Q2,2024
PO00610,SUP005,SKU011,2023-09-22,2023-10-07,2023-10-05,3206,3048,116,375.11,1202602.66,0.0,Delivered,0.9507,0.0381,0,0,2023-09,2023Q3,2023
PO00611,SUP005,SKU019,2023-03-08,2023-03-23,2023-03-22,1899,1719,73,207.41,393871.59,0.0,Partial,0.9052,0.0425,0,0,2023-03,2023Q1,2023
PO00612,SUP005,SKU018,2023-04-16,2023-05-01,2023-05-01,3169,2947,94,190.17,602648.73,0.0,Partial,0.9299,0.0319,0,0,2023-04,2023Q2,2023
PO00613,SUP005,SKU014,2024-02-15,2024-03-01,2024-03-01,4988,4460,100,321.01,1601197.88,0.0,Delivered,0.8941,0.0224,0,0,2024-02,2024Q1,2024
PO00614,SUP005,SKU012,2024-08-28,2024-09-12,2024-09-10,3303,3068,142,211.73,699344.19,0.0,Partial,0.9289,0.0463,0,0,2024-08,2024Q3,2024
PO00615,SUP005,SKU017,2024-08-10,2024-08-25,2024-09-03,3165,2943,79,385.67,1220645.55,9.0,Delivered,0.9299,0.0268,1,0,2024-08,2024Q3,2024
PO00616,SUP005,SKU014,2023-03-13,2023-03-28,2023-03-26,3604,3277,73,321.01,1156920.04,0.0,Delivered,0.9093,0.0223,0,0,2023-03,2023Q1,2023
PO00617,SUP005,SKU015,2023-05-23,2023-06-07,2023-06-05,501,475,18,245.22,122855.22,0.0,Delivered,0.9481,0.0379,0,0,2023-05,2023Q2,2023
PO00618,SUP005,SKU017,2024-02-04,2024-02-19,2024-02-19,3093,2805,132,385.67,1192877.31,0.0,Delivered,0.9069,0.0471,0,0,2024-02,2024Q1,2024
PO00619,SUP005,SKU016,2023-12-19,2024-01-03,2024-01-01,4681,4289,136,345.92,1619251.52,0.0,Partial,0.9163,0.0317,0,0,2023-12,2023Q4,2023
PO00620,SUP005,SKU017,2024-07-16,2024-07-31,2024-08-10,3442,3062,65,385.67,1327476.14,10.0,Partial,0.8896,0.0212,1,0,2024-07,2024Q3,2024
PO00621,SUP005,SKU018,2024-08-27,2024-09-11,2024-09-10,3826,3498,162,190.17,727590.42,0.0,Delivered,0.9143,0.0463,0,0,2024-08,2024Q3,2024
PO00622,SUP005,SKU013,2023-05-23,2023-06-07,2023-06-06,3917,3501,163,237.24,929269.08,0.0,Delivered,0.8938,0.0466,0,0,2023-05,2023Q2,2023
PO00623,SUP005,SKU017,2023-01-12,2023-01-27,2023-02-05,4077,3945,100,385.67,1572376.59,9.0,Partial,0.9676,0.0253,1,0,2023-01,2023Q1,2023
PO00624,SUP005,SKU017,2024-04-11,2024-04-26,2024-04-25,1972,1816,95,385.67,760541.24,0.0,Delivered,0.9209,0.0523,0,0,2024-04,2024Q2,2024
PO00625,SUP005,SKU017,2023-12-30,2024-01-14,2024-01-14,4580,4379,175,385.67,1766368.6,0.0,Partial,0.9561,0.04,0,0,2023-12,2023Q4,2023
PO00626,SUP005,SKU012,2024-07-13,2024-07-28,2024-07-30,4458,4205,165,211.73,943892.34,2.0,Partial,0.9432,0.0392,1,0,2024-07,2024Q3,2024
PO00627,SUP005,SKU014,2023-05-26,2023-06-10,2023-06-09,4308,3991,177,321.01,1382911.08,0.0,Delivered,0.9264,0.0443,0,0,2023-05,2023Q2,2023
PO00628,SUP005,SKU020,2024-04-28,2024-05-13,2024-05-11,1139,1072,46,366.51,417454.89,0.0,Delivered,0.9412,0.0429,0,0,2024-04,2024Q2,2024
PO00629,SUP005,SKU016,2023-02-24,2023-03-11,2023-03-11,4340,3996,171,345.92,1501292.8,0.0,Delivered,0.9207,0.0428,0,0,2023-02,2023Q1,2023
PO00630,SUP005,SKU015,2024-03-07,2024-03-22,2024-03-21,2869,2567,112,245.22,703536.18,0.0,Delivered,0.8947,0.0436,0,0,2024-03,2024Q1,2024
PO00631,SUP005,SKU020,2024-07-31,2024-08-15,2024-08-13,1885,1755,55,366.51,690871.35,0.0,Delivered,0.931,0.0313,0,0,2024-07,2024Q3,2024
PO00632,SUP005,SKU015,2023-01-28,2023-02-12,2023-02-22,1129,1080,27,245.22,276853.38,10.0,Partial,0.9566,0.025,1,0,2023-01,2023Q1,2023
PO00633,SUP005,SKU016,2023-10-09,2023-10-24,2023-10-27,1930,1856,86,345.92,667625.6,3.0,Delivered,0.9617,0.0463,1,0,2023-10,2023Q4,2023
PO00634,SUP005,SKU012,2023-06-29,2023-07-14,2023-07-13,1981,1885,63,211.73,419437.13,0.0,Delivered,0.9515,0.0334,0,0,2023-06,2023Q2,2023
PO00635,SUP005,SKU013,2023-05-29,2023-06-13,2023-06-12,3882,3685,138,237.24,920965.68,0.0,Partial,0.9493,0.0374,0,0,2023-05,2023Q2,2023
PO00636,SUP005,SKU017,2023-08-04,2023-08-19,2023-08-19,2665,2526,67,385.67,1027810.55,0.0,Partial,0.9478,0.0265,0,0,2023-08,2023Q3,2023
PO00637,SUP005,SKU013,2024-05-02,2024-05-17,2024-05-15,2414,2206,85,237.24,572697.36,0.0,Delivered,0.9138,0.0385,0,0,2024-05,2024Q2,2024
PO00638,SUP005,SKU011,2024-06-27,2024-07-12,2024-07-21,3629,3415,161,375.11,1361274.19,9.0,Delivered,0.941,0.0471,1,0,2024-06,2024Q2,2024
PO00639,SUP005,SKU020,2023-04-10,2023-04-25,2023-04-24,2733,2487,59,366.51,1001671.83,0.0,Partial,0.91,0.0237,0,0,2023-04,2023Q2,2023
PO00640,SUP005,SKU016,2024-02-05,2024-02-20,2024-02-20,2096,1942,115,345.92,725048.32,0.0,Delivered,0.9265,0.0592,0,0,2024-02,2024Q1,2024
PO00641,SUP005,SKU012,2024-07-14,2024-07-29,,534,0,0,211.73,113063.82,,Cancelled,0.0,0.0,0,1,2024-07,2024Q3,2024
PO00642,SUP005,SKU011,2023-01-13,2023-01-28,2023-01-26,4153,3786,113,375.11,1557831.83,0.0,Delivered,0.9116,0.0298,0,0,2023-01,2023Q1,2023
PO00643,SUP005,SKU013,2023-01-25,2023-02-09,2023-02-14,1497,1412,76,237.24,355148.28,5.0,Partial,0.9432,0.0538,1,0,2023-01,2023Q1,2023
PO00644,SUP005,SKU018,2024-01-20,2024-02-04,2024-02-02,2013,1933,58,190.17,382812.21,0.0,Delivered,0.9603,0.03,0,0,2024-01,2024Q1,2024
PO00645,SUP005,SKU015,2024-11-07,2024-11-22,2024-11-21,3997,3766,191,245.22,980144.34,0.0,Delivered,0.9422,0.0507,0,0,2024-11,2024Q4,2024
PO00646,SUP005,SKU015,2023-06-15,2023-06-30,2023-06-30,3635,3325,100,245.22,891374.7,0.0,Delivered,0.9147,0.0301,0,0,2023-06,2023Q2,2023
PO00647,SUP005,SKU017,2023-07-02,2023-07-17,2023-07-17,3716,3329,85,385.67,1433149.72,0.0,Delivered,0.8959,0.0255,0,0,2023-07,2023Q3,2023
PO00648,SUP005,SKU015,2023-08-12,2023-08-27,2023-09-05,2621,2330,99,245.22,642721.62,9.0,Partial,0.889,0.0425,1,0,2023-08,2023Q3,2023
PO00649,SUP005,SKU013,2024-04-01,2024-04-16,,2538,0,0,237.24,602115.12,,Cancelled,0.0,0.0,0,1,2024-04,2024Q2,2024
PO00650,SUP005,SKU020,2024-10-30,2024-11-14,2024-11-12,3698,3342,187,366.51,1355353.98,0.0,Delivered,0.9037,0.056,0,0,2024-10,2024Q4,2024
PO00651,SUP005,SKU012,2023-01-04,2023-01-19,2023-01-18,4416,4059,207,211.73,934999.68,0.0,Delivered,0.9192,0.051,0,0,2023-01,2023Q1,2023
PO00652,SUP005,SKU016,2024-07-07,2024-07-22,2024-07-20,4449,3963,236,345.92,1538998.08,0.0,Delivered,0.8908,0.0596,0,0,2024-07,2024Q3,2024
PO00653,SUP005,SKU018,2024-11-29,2024-12-14,2024-12-17,3492,3240,75,190.17,664073.64,3.0,Delivered,0.9278,0.0231,1,0,2024-11,2024Q4,2024
PO00654,SUP005,SKU012,2023-10-24,2023-11-08,2023-11-10,3647,3426,121,211.73,772179.31,2.0,Partial,0.9394,0.0353,1,0,2023-10,2023Q4,2023
PO00655,SUP005,SKU020,2024-10-07,2024-10-22,2024-10-20,4087,3867,107,366.51,1497926.37,0.0,Partial,0.9462,0.0277,0,0,2024-10,2024Q4,2024
PO00656,SUP005,SKU011,2023-09-02,2023-09-17,2023-09-27,3020,2793,146,375.11,1132832.2,10.0,Delivered,0.9248,0.0523,1,0,2023-09,2023Q3,2023
PO00657,SUP005,SKU019,2023-02-07,2023-02-22,2023-02-20,850,779,35,207.41,176298.5,0.0,Partial,0.9165,0.0449,0,0,2023-02,2023Q1,2023
PO00658,SUP005,SKU013,2024-04-14,2024-04-29,2024-04-27,1720,1628,37,237.24,408052.8,0.0,Partial,0.9465,0.0227,0,0,2024-04,2024Q2,2024
PO00659,SUP005,SKU011,2024-05-15,2024-05-30,2024-05-28,875,789,16,375.11,328221.25,0.0,Delivered,0.9017,0.0203,0,0,2024-05,2024Q2,2024
PO00660,SUP005,SKU020,2023-11-11,2023-11-26,2023-11-30,1023,975,38,366.51,374939.73,4.0,Partial,0.9531,0.039,1,0,2023-11,2023Q4,2023
PO00661,SUP005,SKU013,2023-08-14,2023-08-29,2023-08-28,3793,3448,148,237.24,899851.32,0.0,Delivered,0.909,0.0429,0,0,2023-08,2023Q3,2023
PO00662,SUP005,SKU017,2023-11-26,2023-12-11,2023-12-11,1920,1747,44,385.67,740486.4,0.0,Partial,0.9099,0.0252,0,0,2023-11,2023Q4,2023
PO00663,SUP005,SKU020,2023-06-22,2023-07-07,2023-07-06,2495,2403,57,366.51,914442.45,0.0,Partial,0.9631,0.0237,0,0,2023-06,2023Q2,2023
PO00664,SUP005,SKU020,2024-01-21,2024-02-05,2024-02-14,1161,1022,24,366.51,425518.11,9.0,Partial,0.8803,0.0235,1,0,2024-01,2024Q1,2024
PO00665,SUP005,SKU017,2023-10-18,2023-11-02,2023-11-01,1539,1382,56,385.67,593546.13,0.0,Delivered,0.898,0.0405,0,0,2023-10,2023Q4,2023
PO00666,SUP005,SKU015,2023-09-02,2023-09-17,2023-09-17,1974,1864,43,245.22,484064.28,0.0,Delivered,0.9443,0.0231,0,0,2023-09,2023Q3,2023
PO00667,SUP005,SKU019,2023-12-23,2024-01-07,2024-01-07,1462,1416,63,207.41,303233.42,0.0,Delivered,0.9685,0.0445,0,0,2023-12,2023Q4,2023
PO00668,SUP005,SKU018,2024-06-03,2024-06-18,2024-06-16,2204,1994,103,190.17,419134.68,0.0,Partial,0.9047,0.0517,0,0,2024-06,2024Q2,2024
PO00669,SUP005,SKU016,2024-05-24,2024-06-08,2024-06-08,942,883,33,345.92,325856.64,0.0,Partial,0.9374,0.0374,0,0,2024-05,2024Q2,2024
PO00670,SUP005,SKU011,2024-09-23,2024-10-08,2024-10-08,1355,1282,34,375.11,508274.05,0.0,Delivered,0.9461,0.0265,0,0,2024-09,2024Q3,2024
PO00671,SUP005,SKU016,2024-05-11,2024-05-26,2024-05-31,4143,3866,108,345.92,1433146.56,5.0,Partial,0.9331,0.0279,1,0,2024-05,2024Q2,2024
PO00672,SUP005,SKU014,2023-08-24,2023-09-08,2023-09-08,2442,2311,80,321.01,783906.42,0.0,Delivered,0.9464,0.0346,0,0,2023-08,2023Q3,2023
PO00673,SUP005,SKU016,2023-03-17,2023-04-01,2023-03-31,1687,1517,41,345.92,583567.04,0.0,Delivered,0.8992,0.027,0,0,2023-03,2023Q1,2023
PO00674,SUP005,SKU011,2023-05-20,2023-06-04,2023-06-11,2709,2433,116,375.11,1016172.99,7.0,Partial,0.8981,0.0477,1,0,2023-05,2023Q2,2023
PO00675,SUP005,SKU020,2023-10-15,2023-10-30,2023-10-29,3926,3515,194,366.51,1438918.26,0.0,Partial,0.8953,0.0552,0,0,2023-10,2023Q4,2023
PO00676,SUP005,SKU017,2023-06-10,2023-06-25,2023-06-23,1892,1763,51,385.67,729687.64,0.0,Delivered,0.9318,0.0289,0,0,2023-06,2023Q2,2023
